non-deterministic,no-asm,no-mixed-refs,no-chroma-me,no-8x8dct,no-fast-pskip,no-dct-decimate,no-scenecut,no-cabac,no-deblock,no-mbtree,no-weightb,no-psy,no-progress,visualize,dts-compress,encoding_time_feature1_2762_8,encoding_time_feature1_2762_32,encoding_time_feature1_2762_128,encoding_time_feature8_2762_8,encoding_time_feature8_2762_32,encoding_time_feature8_2762_128,encoding_time_feature9_2389_8,encoding_time_feature9_2389_32,encoding_time_feature9_2389_128,encoding_time_feature10_2744_8,encoding_time_feature10_2744_32,encoding_time_feature10_2744_128,encoding_time_azure_2762_8,encoding_time_azure_2762_32,encoding_time_azure_2762_128,encoding_time_amazon_nano_2762_8,encoding_time_amazon_nano_2762_32,encoding_time_amazon_nano_2762_128,encoding_time_amazon_amazon_micro_2762_8,encoding_time_amazon_amazon_micro_2762_32,encoding_time_amazon_amazon_micro_2762_128
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.81,6.01,18.157,0.34333,2.7567,8.3233,0.08,0.5,1.46,0.083333,0.53,1.5367,0.48333,4.66,14.507,11.2,97.253,310.89,0.52,48.927,152.5
1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.85333,6.0933,18.38,0.36667,2.7833,8.42,0.08,0.50333,1.4733,0.083333,0.53,1.5333,0.54333,4.6433,14.66,11.747,99.103,313.28,0.54,49.117,154.05
0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.7,5.1,16.403,0.31667,2.2967,7.4667,0.07,0.40667,1.29,0.07,0.41333,1.2733,0.49,4.0933,13.353,10.233,86.337,232.63,0.47,42.673,129.98
1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0.78333,4.7967,15.73,0.38,2.17,7.0933,0.093333,0.38,1.2067,0.083333,0.39667,1.2267,0.58333,3.8767,12.873,12.437,83.057,273.6,0.58,41.127,119.65
0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0.78333,5.3067,16.203,0.34,2.4367,7.4167,0.33333,2.2067,6.78,0.34667,2.4367,7.4133,0.46667,4.06,12.927,11.04,86.67,275.14,0.51,43.17,136.16
1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.85333,5.57,18.127,0.39333,2.5233,8.1533,0.096667,0.45667,1.4367,0.083333,0.45333,1.4033,0.65333,4.4533,14.617,13.623,95.907,287.44,0.62667,47.373,153.66
1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0.92333,5.7333,17.397,0.40333,2.6533,7.9367,0.093333,0.47333,1.4,0.093333,0.49667,1.4367,0.59333,4.4133,13.807,13.47,93.447,270.31,0.63,46.373,126.67
0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.81667,6.0533,18.157,0.36333,2.7533,8.3833,0.35667,2.5867,7.7333,0.36667,2.7667,8.3667,0.54333,4.62,14.537,11.403,99.277,313.34,0.53,49.24,146.73
0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0.62333,4.3133,14.373,0.27,1.9567,6.44,0.066667,0.32333,1.07,0.063333,0.34,1.0967,0.43667,3.5433,11.487,9.2133,68.767,250.42,0.43,33.297,121.64
0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0.91667,5.75,17.62,0.44,2.6433,7.9933,0.09,0.48,1.4333,0.09,0.49333,1.45,0.60333,4.3867,13.98,13.54,62.173,247.77,0.64,37.01,147.25
0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0.60333,4.3,14.167,0.27333,1.9433,6.38,0.25667,1.79,6.05,0.26,1.92,6.3733,0.42667,3.4867,11.45,9.1167,58.673,243.94,0.42667,28.927,98.063
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.79667,4.6467,15.207,0.35333,2.12,6.8633,0.34333,1.9933,6.5,0.35667,2.1133,6.87,0.58,3.8,12.413,12.333,80.733,264.66,0.57,34.493,127.9
1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.72,5.5967,16.913,0.30667,2.5333,7.75,0.073333,0.44667,1.31,0.073333,0.48,1.4033,0.47333,4.2133,13.42,9.9267,90.243,276.43,0.46,44.863,140.96
1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0.92333,5.6233,17.22,0.41333,2.6133,7.8767,0.093333,0.46667,1.3933,0.09,0.49333,1.4467,0.58667,4.3933,13.753,13.547,92.327,250.4,0.63,45.707,144.18
1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0.79333,4.67,15.24,0.36,2.1333,6.89,0.09,0.37333,1.1667,0.083333,0.38667,1.1933,0.57667,3.7767,12.48,12.323,80.777,265.41,0.57667,40.063,106.39
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0.73,4.47,14.797,0.35,2.0433,6.6967,0.32667,1.9333,6.48,0.34667,2.0533,6.7467,0.53667,3.6533,12.043,11.517,77.167,255.66,0.53,38.16,126.43
1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0.65,4.7033,15.263,0.29,2.1133,6.8333,0.27333,1.9833,6.5633,0.28333,2.1,6.7967,0.40667,3.8033,12.387,9.86,80.17,213.23,0.46,39.677,129.6
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0.62,4.41,14.387,0.27667,1.9833,6.53,0.28,1.89,6.28,0.27667,1.9967,6.5467,0.43667,3.53,11.693,9.2667,74.793,250.29,0.43,37.23,124.97
1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.90667,5.39,16.44,0.40667,2.45,7.4933,0.38,2.2767,7.0233,0.41,2.4667,7.4633,0.63,4.1333,13.193,13.32,88.053,281.75,0.62,43.54,132.66
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0.84667,5.06,15.62,0.37,2.3067,7.0767,0.073333,0.41667,1.2433,0.083333,0.43333,1.2833,0.52,3.8933,12.41,12.06,81.85,263.97,0.56333,40.38,110.53
0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0.83667,5.0033,15.367,0.37,2.28,6.9967,0.086667,0.41,1.2333,0.086667,0.44,1.2867,0.56333,3.83,12.227,12.027,61.033,210.37,0.57,40.087,128.89
1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0.91,5.7433,17.427,0.41333,2.6467,7.9267,0.08,0.46667,1.37,0.09,0.48667,1.4233,0.62667,4.3767,13.787,13.177,62.58,294.46,0.62,40.213,145.35
0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.71667,4.4033,14.597,0.33,2.0233,6.6067,0.32333,1.8833,6.31,0.33667,2.02,6.64,0.47667,3.5767,11.83,11.31,75.817,253.57,0.52,29.857,117.93
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0.97333,6.0467,18.323,0.44667,2.7667,8.3533,0.10333,0.49667,1.49,0.096667,0.52,1.52,0.67333,4.6667,14.71,14.5,99.597,264.88,0.67333,39.433,136.35
1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0.67,4.93,15.143,0.29,2.2633,6.9367,0.26333,2.03,6.13,0.27,2.2467,6.8767,0.44,3.75,11.93,9.2033,79.633,255.65,0.43,37.763,125.57
0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0.85667,5.39,17.373,0.41333,2.48,7.89,0.44,2.3933,7.6967,0.42,2.48,7.8933,0.59,4.41,14.227,13.64,93.367,303.63,0.63667,46.36,149.45
0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0.72667,4.3833,14.517,0.33333,2.0233,6.5733,0.32667,1.86,6.1833,0.34,2.0067,6.5967,0.59,3.5833,11.793,11.16,75.67,241.27,0.52667,37.503,111.43
1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0.79333,4.66,15.493,0.37667,2.1233,6.99,0.37333,2.0167,6.7867,0.37,2.1333,7.02,0.55,3.8133,12.73,12.403,80.98,234.56,0.57,40.12,120.47
0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.60667,4.33,14.24,0.26667,1.9733,6.4233,0.066667,0.33333,1.0633,0.063333,0.34667,1.0967,0.41333,3.4533,11.487,8.99,74.073,247.42,0.41333,36.61,121.36
1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0.72333,4.5033,15.157,0.34,2.0567,6.8633,0.07,0.35,1.15,0.07,0.36,1.1567,0.53333,3.6167,12.47,11.383,77.347,261.38,0.52,38.387,129.24
0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0.72333,4.4233,14.727,0.33667,2.02,6.6467,0.30333,1.86,6.2833,0.32,2.0033,6.62,0.51667,3.5633,11.953,11.057,76.103,214.07,0.51,37.647,116.05
1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0.64667,4.2633,14.143,0.28667,1.95,6.41,0.28333,1.8267,6.1633,0.29333,1.95,6.4467,0.4,3.48,11.453,9.1067,69.877,238.89,0.45,36.253,105.18
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0.84667,5.3467,17.32,0.38333,2.43,7.77,0.36333,2.3333,7.5533,0.39333,2.41,7.73,0.61333,4.3033,14.167,8.98,60.897,300.86,0.62,45.41,147.29
1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0.75333,5.39,16.323,0.32,2.4333,7.4533,0.073333,0.43,1.28,0.076667,0.46667,1.35,0.49667,4.0567,13.06,7.0067,70.427,276.49,0.49,43.02,135.75
1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0.72667,4.41,14.743,0.33333,2.0267,6.6467,0.07,0.34333,1.12,0.07,0.35667,1.1367,0.47333,3.6167,11.817,7.4467,75.987,206.38,0.52,31.43,115.15
0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0.68,4.78,15.65,0.30333,2.13,7.0367,0.07,0.37,1.1967,0.07,0.38,1.2033,0.48,3.8433,12.69,6.76,81.277,273.1,0.48,32.08,118.25
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0.69667,5.04,15.313,0.30667,2.2967,7.05,0.3,2.1033,6.3867,0.3,2.29,7.0567,0.46,3.81,12.127,6.4767,81.427,261.57,0.45333,32.203,128.3
0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.76667,5.7533,17.567,0.33,2.6433,8.05,0.08,0.47667,1.4033,0.076667,0.50333,1.4567,0.52,4.4,13.867,7.1867,93.023,250.23,0.5,43.197,145.94
0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0.91,5.4767,16.853,0.39667,2.4933,7.58,0.086667,0.44667,1.3333,0.086667,0.47,1.37,0.55667,4.1367,13.23,8.76,89.057,281.42,0.61,44,125.55
0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.73667,5.46,17.343,0.34,2.47,7.83,0.33333,2.4367,7.78,0.34,2.4633,7.85,0.52,4.4433,14.013,7.3667,93.16,300.53,0.51,46.06,137.71
1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0.97667,6.07,18.497,0.45,2.78,8.4133,0.41667,2.5867,7.9633,0.44,2.7467,8.3133,0.62667,4.6367,14.663,9.6567,99.507,284.83,0.66,49.123,154.33
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.94333,5.77,17.643,0.41333,2.65,8.0433,0.093333,0.48,1.42,0.093333,0.50333,1.4533,0.63667,4.4,13.89,9.1733,96.277,277.76,0.63,46.69,147.06
1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.85,6.1267,18.467,0.38333,2.8067,8.4667,0.36333,2.6467,7.9467,0.37667,2.8267,8.4933,0.56667,4.7,14.807,7.96,84.157,314.97,0.55,49.9,130.23
1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0.6,4.26,13.91,0.27333,1.9067,6.2833,0.08,0.33333,1.0467,0.07,0.35667,1.0933,0.38,3.4533,11.25,6.1167,48.373,240.28,0.42667,35.94,118.88
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.82,5.9467,18.04,0.36667,2.74,8.3,0.086667,0.49667,1.4333,0.086667,0.52,1.5233,0.54,4.5967,14.37,9.22,88.813,255.32,0.53667,48.787,152.36
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.63667,4.6333,14.983,0.28333,2.08,6.7167,0.066667,0.35,1.1133,0.07,0.37,1.1567,0.45667,3.6967,12.067,9.6867,78.6,257.48,0.45,38.983,122.2
1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.84333,5.41,17.607,0.40667,2.4633,7.9467,0.39667,2.4067,7.7933,0.38333,2.43,7.9,0.61667,4.38,14.17,13.417,93.16,305.6,0.61667,38.3,129.92
1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0.80667,4.8067,15.693,0.36,2.18,7.09,0.093333,0.38333,1.2133,0.08,0.4,1.2267,0.52667,3.83,12.69,12.59,83.18,222.78,0.58667,32.913,134.49
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0.74,5.2767,16.053,0.31,2.4167,7.32,0.29,2.1633,6.5033,0.30333,2.38,7.2467,0.47667,4.0667,12.72,10.223,85.917,271.66,0.47333,33.96,133.99
1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.98667,6.1567,18.677,0.46667,2.8467,8.5133,0.10333,0.52,1.53,0.1,0.54333,1.57,0.64667,4.7867,14.893,14.95,101.98,319.08,0.68667,52.267,141.33
1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0.79,4.6433,15.253,0.36333,2.1267,6.89,0.34333,1.97,6.5367,0.35,2.1267,6.8867,0.57667,3.7767,12.367,12.337,80.967,235.05,0.57,58.577,121.71
1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0.66,4.7033,15.173,0.30333,2.13,6.87,0.08,0.37667,1.1667,0.086667,0.39,1.1967,0.48667,3.7833,12.37,10.2,80.887,245.32,0.47667,40.087,130.5
0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0.79667,4.9867,16.497,0.36,2.2867,7.46,0.08,0.39667,1.2633,0.073333,0.4,1.2733,0.53,4.0133,13.323,12.457,85.69,284.91,0.58,42.52,140.03
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.68,5.1133,16.48,0.30333,2.2767,7.38,0.073333,0.41,1.29,0.07,0.41,1.27,0.45667,4.0467,13.197,9.9,69.44,282.75,0.46,42.597,119.47
0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0.83667,5.34,17.46,0.41,2.4533,7.8333,0.38667,2.35,7.7,0.39,2.4033,7.7933,0.62667,4.2933,14.13,13.45,60.997,251.6,0.61333,45.47,142.09
0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1.0033,6.07,18.363,0.43667,2.78,8.3567,0.44667,2.5933,7.9133,0.46,2.78,8.3833,0.62667,4.67,14.73,14.597,96.553,312.59,0.67,49.327,154.4
1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.74667,5.3167,16.24,0.32667,2.4167,7.38,0.076667,0.43,1.26,0.073333,0.46,1.3433,0.48333,4.0367,12.783,10.523,86.157,273.03,0.48667,42.627,133.6
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0.80667,5.1,16.607,0.38667,2.3633,7.5767,0.093333,0.43,1.34,0.086667,0.42667,1.31,0.61,4.0667,13.587,13.057,87.987,237.21,0.60667,40.227,118.29
0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.7,5.0933,16.413,0.31333,2.2967,7.44,0.28333,2.2667,7.43,0.30333,2.2933,7.4067,0.44,4.0833,13.177,10.363,86.217,324.44,0.48,34.127,139.72
1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0.79667,4.7367,15.627,0.35667,2.1633,7.0367,0.093333,0.38667,1.2133,0.08,0.39333,1.2267,0.58667,3.78,12.707,12.623,82.113,271.52,0.58,32.36,133.94
0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.72333,4.4733,14.997,0.34,2.06,6.7833,0.086667,0.36,1.1633,0.08,0.37,1.17,0.54,3.62,12.19,11.59,77.223,223.98,0.53,32.963,122.69
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
